;predicate;formula;frequency;closest_solution;solution_distance
716;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always ((ref0)' = Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));5
717;this/prop6;(all ref0:(one (File - Protected))|(((after (ref0 in Trash)) && (ref0 !in Trash)) => (always (ref0 in Trash))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));8
718;this/prop16;(all ref0:(one File)|((ref0 in Protected) since (ref0 in Protected)));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));6
719;this/prop6;(always (all ref0:(one File)|((ref0 in Trash) triggered (ref0 in Trash))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));5
720;this/prop18;(always (all ref0:(one Protected)|((ref0 in (Trash)') => (ref0 !in (Protected)'))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));8
721;this/prop17;(always (all ref0:(one File)|(((ref0 !in Trash) && (ref0 in (Trash)')) => (ref0 !in ((File)')'))));1;(always (all ref0:(one File)|((ref0 in Trash) => (ref0 !in (File)'))));8
722;this/prop18;(always (all ref0:(one File)|(((once (ref0 in Protected)) && (ref0 !in Protected)) => (once (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));9
723;this/prop17;(always (all ref0:(one File)|(((eventually (ref0 in Trash)) && (ref0 !in Trash)) => (ref0 !in File))));1;(always (all ref0:(one File)|((ref0 in Trash) => (ref0 !in (File)'))));8
724;this/prop14;(always (all ref0:(one File)|((ref0 in Trash) => (ref0 !in (Protected)'))));1;(always (all ref0:(one Protected)|((ref0 in Trash) => (ref0 !in (Protected)'))));2
725;this/prop14;(after (all ref0:(one Protected)|((ref0 in Trash) => (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) => (after (ref0 !in Protected)))));5
726;this/prop18;(always (all ref0:(one File)|(((ref0 !in (Protected)') && (ref0 in Protected)) => (ref0 in (Trash)'))));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));7
727;this/prop14;(always (some ref0:(one (Protected & Trash))|((ref0 in (Protected & Trash)) => (ref0 !in (Protected)'))));1;(always (all ref0:(one File)|((ref0 in (Protected & Trash)) => (ref0 !in (Protected)'))));2
728;this/prop14;(after (all ref0:(one File)|((ref0 in (Protected & Trash)) => (ref0 !in Protected))));1;(always (all ref0:(one File)|((ref0 in (Protected & Trash)) => (after (ref0 !in Protected)))));5
729;this/prop16;(all ref0:(one File)|((once (ref0 in Protected)) => (always (after (ref0 in Protected)))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));7
730;this/prop14;(always (some ref0:(one File)|((ref0 in (Protected & Trash)) => (ref0 !in (Protected)'))));1;(always (all ref0:(one File)|((ref0 in (Protected & Trash)) => (ref0 !in (Protected)'))));2
731;this/prop16;(all ref0:(one File)|(always ((ref0 in Protected) => (historically (ref0 in Protected)))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));2
732;this/prop16;(all ref0:(one File)|(always ((eventually (ref0 in Protected)) => (historically (ref0 in Protected)))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));3
733;this/prop14;(all ref0:(one File)|((ref0 in (Protected & Trash)) until (ref0 !in Protected)));1;(always (all ref0:(one File)|((ref0 in (Protected & Trash)) => (after (ref0 !in Protected)))));6
734;this/prop10;(all ref0:(one Protected)|(always (ref0 = Protected)));1;(always ((Protected)' = Protected));4
735;this/prop16;(all ref0:(one File)|((eventually (always (ref0 in Protected))) => (historically (ref0 in Protected))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));5
736;this/prop14;(all ref0:(one File)|((ref0 in (Protected & Trash)) releases (ref0 !in Protected)));1;(always (all ref0:(one File)|((ref0 in (Protected & Trash)) => (after (ref0 !in Protected)))));6
737;this/prop16;(all ref0:(one File)|((ref0 in Protected) => (always (after (ref0 in Protected)))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));6
738;this/prop12;(some ref0:(one File)|((eventually (ref0 in Trash)) => (eventually (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
739;this/prop9;(no (Protected & Trash));1;(always (no (Protected & Trash)));1
740;this/prop16;(all ref0:(one File)|((always (once (ref0 in Protected))) => (historically (ref0 in Protected))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));5
741;this/prop14;(always (all ref0:(one Protected)|((ref0 in Trash) => (after ((ref0)' = Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) => (after (ref0 !in Protected)))));5
742;this/prop18;(all ref0:(one Protected)|((eventually (ref0 in Trash)) => (ref0 !in Protected)));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));8
743;this/prop18;(all ref0:(one Protected)|(always ((eventually (ref0 in Trash)) => (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));7
744;this/prop9;(all ref0:(one Protected)|(after (no (ref0 & Trash))));1;(always (all ref0:(one Protected)|(no (ref0 & Trash))));4
745;this/prop12;(eventually (some ref0:(one File)|(eventually (after (ref0 in Trash)))));1;(eventually (some ref0:(one File)|(eventually (always (ref0 in Trash)))));4
746;this/prop16;(all ref0:(one Protected)|(always (ref0 in Protected)));1;(always (all ref0:(one (File & Protected))|(historically (ref0 in Protected))));3
747;this/prop12;(always (all ref0:(one File)|((eventually (ref0 in Trash)) => (eventually (ref0 in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
748;this/prop14;((File in (Protected & Trash)) => (after (File !in Protected)));1;(always (all ref0:(one File)|((ref0 in (Protected & Trash)) => (after (ref0 !in Protected)))));6
749;this/prop18;(all ref0:(one Protected)|(always ((ref0 !in Protected) since (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
750;this/prop10;(all ref0:(one Protected)|(always (ref0 in (Protected)')));1;(always ((Protected)' = Protected));5
751;this/prop16;((historically (File in Protected)) && (File in Protected));1;(always (all ref0:(one (File & Protected))|(historically (ref0 in Protected))));8
752;this/prop16;(historically (File in Protected));1;(always (all ref0:(one (File & Protected))|(historically (ref0 in Protected))));4
753;this/prop18;(all ref0:(one File)|(always ((ref0 !in Protected) since (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
754;this/prop10;(all ref0:(one (Protected . (File <: link)))|(always (ref0 in Protected)));1;(always ((Protected)' = Protected));6
755;this/prop18;(all ref0:(one Protected)|(always ((ref0 !in Protected) triggered (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
756;this/prop16;(historically ((File in Protected) => (File in Protected)));1;(always (all ref0:(one (File & Protected))|(historically (ref0 in Protected))));8
757;this/prop18;(all ref0:(one Protected)|(always ((ref0 in Trash) triggered (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));6
758;this/prop16;(all ref0:(one File)|((historically (ref0 in Protected)) => (ref0 in Protected)));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));5
759;this/prop16;(always (all ref0:(one File)|(ref0 in Protected)));1;(always (all ref0:(one (File & Protected))|(historically (ref0 in Protected))));3
760;this/prop16;(all ref0:(one File)|((historically (ref0 in Protected)) => (after (ref0 in Protected))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));6
761;this/prop12;(all ref0:(one File)|((after (always (ref0 in Trash))) && (eventually (ref0 in Trash))));1;(eventually (some ref0:(one File)|((after (always (ref0 in Trash))) && (ref0 in Trash))));4
762;this/prop10;(all ref0:(one Protected)|((always (ref0 in Protected)) && (ref0 !in Trash)));1;(always (all ref0:(one Protected)|((always (ref0 in Protected)) && (historically (ref0 in Protected)))));8
763;this/prop18;(all ref0:(one Protected)|(always ((ref0 in Protected) until (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));7
764;this/prop16;(all ref0:(one File)|((historically (ref0 in Protected)) => (always (after (ref0 in Protected)))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));7
765;this/prop12;(always (some ref0:(one File)|((eventually (ref0 in Trash)) => (after (eventually (ref0 !in Trash))))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));10
766;this/prop16;(always (all ref0:(one File)|((always (ref0 in Protected)) => (always (ref0 in Protected)))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));5
767;this/prop18;(all ref0:(one Protected)|(always ((ref0 in Protected) until ((ref0 in Trash) => (always (ref0 !in Protected))))));1;(always (all ref0:(one File)|((ref0 in Protected) => ((ref0 in Trash) releases (ref0 in Protected)))));9
768;this/prop12;(some ref0:(one File)|((after (always (ref0 in Trash))) && (eventually (ref0 in Trash))));1;(eventually (some ref0:(one File)|((after (always (ref0 in Trash))) && (ref0 in Trash))));4
769;this/prop18;(all ref0:(one Protected)|(always ((ref0 in (Trash)') => (always (ref0 !in Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));8
770;this/prop14;(always ((Protected)' in (Protected - (Protected & Trash))));1;(always (no ((Protected)' & (Protected & Trash))));5
771;this/prop16;(always ((some Protected) => (historically (some Protected))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (some (ref0 & Protected))))));6
772;this/prop12;(all ref0:(one File)|(always ((eventually (ref0 in Trash)) => (always (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));7
773;this/prop16;(always (all ref0:(one File)|(always (ref0 in (Protected)'))));1;(always (all ref0:(one (File & Protected))|(historically (ref0 in Protected))));5
774;this/prop18;(all ref0:(one (Protected - Trash))|(always ((ref0 in (Trash)') => (always (ref0 !in Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));8
775;this/prop18;(all ref0:(one Protected)|(always ((ref0 in (Trash)') => (always (ref0 !in (Protected)')))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));9
776;this/prop18;(all ref0:(one Protected)|((ref0 !in Protected) => (before (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
777;this/prop12;(all ref0:(one File)|((eventually (ref0 in Trash)) => (always (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
778;this/prop16;(always ((some (Protected)') => (historically (Protected in (Protected)'))));1;(always (all ref0:(one (File & Protected))|(historically (ref0 in Protected))));8
779;this/prop16;(always (all ref0:(one File)|((ref0 in Protected) => (ref0 in Protected))));1;(always (all ref0:(one File)|((ref0 in Protected) => (historically (ref0 in Protected)))));3
780;this/prop18;(all ref0:(one Protected)|(always (((ref0 in (Trash)') => (ref0 !in (Protected)')) || ((ref0 in Trash) => (ref0 !in Protected)))));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));13
781;this/prop18;(always (all ref0:(one Protected)|((always (ref0 !in Protected)) => (before (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
782;this/prop6;(all ref0:(one File)|((ref0 in Trash) => (always (after (ref0 in Trash)))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));4
783;this/prop18;(all ref0:(one Protected)|((ref0 in (File - Protected)) => (ref0 in Trash)));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));8
784;this/prop5;(some ref0:(one Trash)|(eventually (ref0 !in ((File + Protected) + Trash))));1;(eventually (some ref0:(one File)|(after (ref0 !in File))));7
785;this/prop12;(always (eventually (all ref0:(one File)|((ref0 in Trash) => (always (ref0 in (Trash)'))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));6
786;this/prop18;(always (all ref0:(one Protected)|((always (ref0 !in Protected)) => (after (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
787;this/prop18;(all ref0:(one File)|(always ((ref0 in (Trash)') => (ref0 !in (Protected)'))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));8
788;this/prop12;(eventually (all ref0:(one File)|(eventually ((ref0 in Trash) => (always (ref0 in Trash))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));5
789;this/prop5;(some ref0:(one File)|(eventually (ref0 !in ((File + Protected) + Trash))));1;(eventually (some ref0:(one File)|(after (ref0 !in File))));7
790;this/prop18;(always (all ref0:(one Protected)|((ref0 in (File - Protected)) => (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));7
791;this/prop18;(all ref0:(one File)|(always ((ref0 in Trash) => (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));6
792;this/prop18;(always (all ref0:(one File)|((ref0 in Protected) until (ref0 !in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));9
793;this/prop18;(always (all ref0:(one Protected)|((ref0 in (File - Protected)) => (after (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));8
794;this/prop18;(always (all ref0:(one Protected)|((always (ref0 in Trash)) releases (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));5
795;this/prop12;(eventually (always (all ref0:(one File)|((eventually (ref0 in Trash)) => (always (ref0 in (Trash)'))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));7
796;this/prop5;(some ref0:(one File)|(always (eventually (ref0 !in File))));1;(eventually (some ref0:(one File)|(after (ref0 !in File))));4
797;this/prop18;(always (all ref0:(one File)|((ref0 in Protected) && ((ref0 in Trash) releases (always (ref0 !in Protected))))));1;(always (all ref0:(one File)|((ref0 in Protected) => ((ref0 in Trash) releases (ref0 in Protected)))));7
798;this/prop18;(always (all ref0:(one Protected)|((ref0 in (File - Protected)) <=> (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));9
799;this/prop12;(one ref0:(one File)|(eventually (ref0 in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));3
800;this/prop18;(always (all ref0:(one File)|(((ref0 in Protected) && (ref0 in Trash)) => (ref0 !in Protected))));1;(always (all ref0:(one File)|((ref0 in Protected) => ((ref0 in Trash) releases (ref0 in Protected)))));6
801;this/prop12;(one ref0:(one File)|(always (eventually (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));4
802;this/prop18;(always (all ref0:(one File)|(((ref0 in Protected) && (ref0 in Trash)) => (always (ref0 !in Protected)))));1;(always (all ref0:(one File)|((ref0 in Protected) => ((ref0 in Trash) releases (ref0 in Protected)))));7
803;this/prop12;(all ref0:(one Protected)|((always (eventually (ref0 in Trash))) => (always (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));10
804;this/prop18;(all ref0:(one Protected)|((after (ref0 in Trash)) <=> (always (ref0 in (File - Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));9
805;this/prop18;(always (all ref0:(one File)|((once (ref0 !in Protected)) releases (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));6
806;this/prop12;(some ref0:(one File)|((always (eventually (ref0 in Trash))) => (always (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));10
807;this/prop18;(always (all ref0:(one File)|((ref0 !in Protected) releases (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
808;this/prop18;(all ref0:(one Protected)|(((ref0)' = Trash) <=> (always (ref0 in (File - Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));11
809;this/prop12;(all ref0:(one File)|((always (eventually (ref0 in Trash))) => (always (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));10
810;this/prop18;(always (all ref0:(one File)|((always (ref0 !in Protected)) releases (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));6
811;this/prop12;(all ref0:(one File)|((always (eventually (ref0 in Trash))) => (eventually (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
812;this/prop18;(always (all ref0:(one File)|(always ((ref0 !in Protected) releases (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));6
813;this/prop18;(all ref0:(one File)|(always ((ref0 !in Protected) releases (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
814;this/prop18;(all ref0:(one File)|(once ((ref0 !in Protected) releases (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));7
815;this/prop18;(always (all ref0:(one File)|((before (ref0 in Protected)) => (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));6
816;this/prop6;(eventually (always (some ref0:(one File)|(ref0 in Trash))));1;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));4
817;this/prop18;(all ref0:(one File)|((ref0 !in Protected) releases (ref0 in Trash)));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));6
818;this/prop18;(always (all ref0:(one File)|((ref0 in Trash) releases (ref0 in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));2
819;this/prop9;(always (all ref0:(one File)|((ref0 in Protected) => (ref0 in (Protected)'))));1;(always (all ref0:(one File)|((ref0 in Protected) => (ref0 !in Trash))));7
820;this/prop6;((Trash)' in Trash);1;(always (Trash in (Trash)'));3
821;this/prop18;(always (all ref0:(one Protected)|((ref0 in Protected) releases (ref0 in Trash))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));6
822;this/prop6;(eventually (all ref0:(one File)|((ref0 in Trash) => (always (ref0 in Trash)))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));4
823;this/prop18;(always (all ref0:(one Protected)|((eventually (ref0 in Trash)) => (always (ref0 !in Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));8
824;this/prop18;(all ref0:(one File)|(always ((ref0 in Protected) until (ref0 in Trash))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));7
825;this/prop18;(always (all ref0:(one Protected)|((always (ref0 !in (Protected)')) => (ref0 in (Trash)'))));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));4
826;this/prop6;(all ref0:(one File)|((ref0 in Trash) => (always (ref0 in (Trash)'))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));4
827;this/prop6;(all ref0:(one File)|((always (ref0 in Trash)) => (ref0 in (Trash)')));1;(always (all ref0:(one File)|((ref0 in Trash) => (ref0 in (Trash)'))));4
828;this/prop18;(all ref0:(one Protected)|((ref0 in Protected) until (ref0 in Trash)));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));8
829;this/prop18;(always (all ref0:(one Protected)|(after ((ref0 !in Protected) => (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));4
830;this/prop18;(always (all ref0:(one Protected)|((ref0 !in Protected) && ((ref0 in Protected) until (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));9
831;this/prop6;(all ref0:(one File)|((always (ref0 in Trash)) => (always (ref0 in (Trash)'))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));5
832;this/prop12;(eventually (some ref0:(one File)|(eventually ((ref0 in Trash) => (always (ref0 in Trash))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));5
833;this/prop9;((always (all ref0:(one Protected)|(ref0 !in Trash))) && (always (Protected !in Trash)));1;(always (all ref0:(one Protected)|(ref0 !in Trash)));7
834;this/prop18;(always (all ref0:(one Protected)|((ref0 in Protected) until ((ref0 !in Protected) && (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));9
835;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) => (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
836;this/prop12;(some ref0:(one File)|(eventually ((ref0 in Trash) => (always (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));4
837;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) => (after (eventually (ref0 !in Trash))))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
838;this/prop18;(always (all ref0:(one Protected)|((ref0 in Protected) until ((ref0 !in Protected) || (ref0 in Trash)))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));9
839;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) || ((ref0 in Trash) => (after (eventually (ref0 !in Trash)))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));11
840;this/prop18;(all ref0:(one (File & Trash))|(always (ref0 !in Protected)));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));7
841;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) => (after ((eventually (ref0 !in Trash)) || (ref0 in Trash))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));11
842;this/prop12;(some ref0:(one File)|((ref0 !in Trash) until (eventually (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
843;this/prop18;(always (all ref0:(one (File & Trash))|(always (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));8
844;this/prop1;(historically (once (no (Protected & Trash))));1;(historically (once (no (Protected + Trash))));2
845;this/prop18;(all ref0:(one Protected)|((always (ref0 !in Protected)) => (ref0 in Trash)));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));5
846;this/prop18;(always (all ref0:(one (File & Trash))|(ref0 !in Protected)));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));7
847;this/prop12;(some ref0:(one File)|((ref0 !in Trash) until ((eventually (ref0 in Trash)) => (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));12
848;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) => (after ((always (eventually (ref0 !in Trash))) || (ref0 in Trash))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));12
849;this/prop12;(all ref0:(one File)|((ref0 !in Trash) until ((eventually (ref0 in Trash)) => (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));12
850;this/prop18;(no (Protected & Trash));1;(always (all ref0:(one Protected)|((after (ref0 !in Protected)) => (ref0 in Trash))));10
851;this/prop7;(some ref0:(one File)|(after (ref0 in Protected)));1;(eventually (some ref0:(one File)|(ref0 in Protected)));4
852;this/prop12;(always (all ref0:(one File)|((ref0 !in Trash) until ((eventually (ref0 in Trash)) => (eventually (ref0 !in Trash))))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));13
853;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) => (after (always (eventually (ref0 !in Trash)))))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));8
854;this/prop7;(all ref0:(one File)|(after (ref0 in Protected)));1;(eventually (some ref0:(one File)|(ref0 in Protected)));4
855;this/prop18;(always (all ref0:(one Protected)|((ref0 in (Trash - Protected)) since (ref0 in Trash))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));8
856;this/prop12;(eventually (some ref0:(one File)|((eventually (ref0 in Trash)) => (after (ref0 !in Trash)))));1;(eventually (some ref0:(one File)|(eventually (always (ref0 in Trash)))));8
857;this/prop12;(always (some ref0:(one File)|((ref0 !in Trash) until ((eventually (ref0 in Trash)) => (eventually (ref0 !in Trash))))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));13
858;this/prop12;(always (eventually (File in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));5
859;this/prop7;(always (all ref0:(one File)|(after (eventually (ref0 in Protected)))));1;(eventually (some ref0:(one File)|(ref0 in Protected)));4
860;this/prop12;(eventually (some ref0:(one File)|((after (eventually (ref0 in Trash))) => (after (ref0 !in Trash)))));1;(eventually (some ref0:(one File)|(eventually (always (ref0 in Trash)))));9
861;this/prop6;((always (File in Trash)) => (always (File in Trash)));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));7
862;this/prop12;(always (some ref0:(one File)|((ref0 !in Trash) until (eventually (ref0 in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
863;this/prop12;(always (all ref0:(one File)|((eventually (ref0 !in Trash)) => (ref0 in (Trash)'))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
864;this/prop12;(always (some ref0:(one File)|(eventually ((Trash)' = Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
865;this/prop12;(eventually (some ref0:(one Trash)|(eventually (ref0 !in Trash))));1;(eventually (some ref0:(one File)|(eventually (always (ref0 in Trash)))));5
866;this/prop12;(eventually ((always (all ref0:(one File)|((ref0 in Trash) => (always (ref0 in Trash))))) && (some Trash)));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));8
867;this/prop12;(always (all ref0:(one File)|(eventually ((ref0 !in Trash) => (ref0 in (Trash)')))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
868;this/prop12;(eventually (some ref0:(one Trash)|(after (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one File)|(eventually (always (ref0 in Trash)))));6
869;this/prop12;(always (some ref0:(one File)|((eventually (ref0 in Trash)) => (ref0 in (Trash)'))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
870;this/prop7;(always (some ref0:(one File)|(after (ref0 in Protected))));1;(eventually (some ref0:(one File)|(ref0 in Protected)));5
871;this/prop18;(always (all ref0:(one Protected)|((ref0 in (Trash - Protected)) triggered (ref0 in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));6
872;this/prop12;(eventually (some ref0:(one Trash)|((after (eventually (ref0 !in Trash))) || (ref0 in Trash))));1;(eventually (some ref0:(one File)|((after (always (ref0 in Trash))) && (ref0 in Trash))));8
873;this/prop7;(always (some ref0:(one File)|(ref0 in Protected)));1;(eventually (some ref0:(one File)|(ref0 in Protected)));4
